               data_ora   rad  temperatura
2023-04-21 22:21:26.049  6148        40.38
2023-04-21 22:21:26.266  6156        40.38
2023-04-21 22:21:26.482  6143        40.38
2023-04-21 22:21:26.690  6144        40.38
2023-04-21 22:21:26.897  6142        40.38
2023-04-21 22:21:27.107  6143        40.38
2023-04-21 22:21:27.314  6156        40.38
2023-04-21 22:21:27.490  6151        40.38
2023-04-21 22:21:27.698  6158        40.38
2023-04-21 22:21:27.907  6150        40.38
2023-04-21 22:21:28.132  6146        40.38
2023-04-21 22:21:28.316  6148        40.38
2023-04-21 22:21:28.516  6146        40.38
2023-04-21 22:21:28.724  6160        40.38
2023-04-21 22:21:28.932  6164        40.38
2023-04-21 22:21:29.141  6172        40.38
2023-04-21 22:21:29.348  6178        40.38
2023-04-21 22:21:29.557  6160        40.38
2023-04-21 22:21:29.765  6157        40.38
2023-04-21 22:21:29.973  6171        40.38
2023-04-21 22:21:30.180  6183        40.38
2023-04-21 22:21:30.399  6164        40.38
2023-04-21 22:21:30.614  6160        40.38
2023-04-21 22:21:30.822  6173        40.38
2023-04-21 22:21:31.030  6177        40.38
2023-04-21 22:21:31.239  6174        40.38
2023-04-21 22:21:31.448  6160        40.38
2023-04-21 22:21:31.622  6147        40.38
2023-04-21 22:21:31.830  6160        40.38
2023-04-21 22:21:32.036  6150        40.38
2023-04-21 22:21:32.236  6146        40.38
2023-04-21 22:21:32.439  6160        40.38
2023-04-21 22:21:32.648  6134        40.38
2023-04-21 22:21:32.856  6153        40.38
2023-04-21 22:21:33.064  6133        40.38
2023-04-21 22:21:33.271  6136        40.38
2023-04-21 22:21:33.481  6139        40.38
2023-04-21 22:21:33.688  6137        40.38
2023-04-21 22:21:33.896  6133        40.38
2023-04-21 22:21:34.106  6140        40.38
2023-04-21 22:21:34.311  6145        40.38
2023-04-21 22:21:34.534  6149        40.38
2023-04-21 22:21:34.746  6138        40.38
2023-04-21 22:21:34.952  6152        40.38
2023-04-21 22:21:35.161  6149        40.38
2023-04-21 22:21:35.371  6149        40.38
2023-04-21 22:21:35.545  6142        40.38
2023-04-21 22:21:35.755  6146        40.38
2023-04-21 22:21:35.958  6141        40.38
2023-04-21 22:21:36.155  6147        40.38
2023-04-21 22:21:36.363  6161        40.38
2023-04-21 22:21:36.572  6166        40.38
2023-04-21 22:21:36.778  6145        40.38
2023-04-21 22:21:36.987  6177        40.38
2023-04-21 22:21:37.196  6165        40.38
2023-04-21 22:21:37.404  6160        40.38
2023-04-21 22:21:37.612  6156        40.38
2023-04-21 22:21:37.821  6154        40.38
2023-04-21 22:21:38.029  6159        40.38
2023-04-21 22:21:38.237  6167        40.38
2023-04-21 22:21:38.450  6177        40.38
2023-04-21 22:21:38.669  6162        40.38
2023-04-21 22:21:38.877  6176        40.38
2023-04-21 22:21:39.085  6159        40.38
2023-04-21 22:21:39.294  6156        40.35
2023-04-21 22:21:39.469  6180        40.35
2023-04-21 22:21:39.677  6171        40.38
2023-04-21 22:21:39.878  6162        40.38
2023-04-21 22:21:40.078  6157        40.35
2023-04-21 22:21:40.285  6168        40.35
2023-04-21 22:21:40.494  6167        40.35
2023-04-21 22:21:40.702  6176        40.35
2023-04-21 22:21:40.911  6158        40.35
2023-04-21 22:21:41.119  6178        40.35
2023-04-21 22:21:41.327  6154        40.35
2023-04-21 22:21:41.534  6167        40.35
2023-04-21 22:21:41.743  6175        40.35
2023-04-21 22:21:41.951  6160        40.35
2023-04-21 22:21:42.160  6166        40.35
2023-04-21 22:21:42.371  6153        40.35
2023-04-21 22:21:42.588  6174        40.35
2023-04-21 22:21:42.800  6155        40.35
2023-04-21 22:21:43.007  6168        40.35
2023-04-21 22:21:43.215  6163        40.35
2023-04-21 22:21:43.394  6155        40.35
2023-04-21 22:21:43.601  6163        40.35
2023-04-21 22:21:43.801  6182        40.35
2023-04-21 22:21:44.001  6180        40.35
2023-04-21 22:21:44.209  6183        40.35
2023-04-21 22:21:44.418  6165        40.35
2023-04-21 22:21:44.626  6166        40.35
2023-04-21 22:21:44.834  6190        40.35
2023-04-21 22:21:45.042  6162        40.35
