               data_ora   rad  temperatura
2023-04-09 21:42:14.192  4393        40.38
2023-04-09 21:42:14.401  4375        40.38
2023-04-09 21:42:14.609  4379        40.38
2023-04-09 21:42:14.817  4333        40.38
2023-04-09 21:42:15.024  4323        40.38
2023-04-09 21:42:15.233  4340        40.38
2023-04-09 21:42:15.449  4351        40.38
2023-04-09 21:42:15.666  4352        40.38
2023-04-09 21:42:15.874  4337        40.38
2023-04-09 21:42:16.082  4334        40.38
2023-04-09 21:42:16.290  4363        40.38
2023-04-09 21:42:16.498  4355        40.38
2023-04-09 21:42:16.675  4353        40.38
2023-04-09 21:42:16.883  4337        40.38
2023-04-09 21:42:17.091  4334        40.38
2023-04-09 21:42:17.297  4346        40.38
2023-04-09 21:42:17.495  4343        40.38
2023-04-09 21:42:17.698  4346        40.38
2023-04-09 21:42:17.908  4326        40.38
2023-04-09 21:42:18.116  4338        40.38
2023-04-09 21:42:18.323  4323        40.35
2023-04-09 21:42:18.526  4309        40.38
2023-04-09 21:42:18.740  4303        40.38
2023-04-09 21:42:18.948  4295        40.38
2023-04-09 21:42:19.155  4296        40.38
2023-04-09 21:42:19.370  4279        40.38
2023-04-09 21:42:19.588  4271        40.38
2023-04-09 21:42:19.797  4280        40.38
2023-04-09 21:42:20.004  4259        40.38
2023-04-09 21:42:20.213  4253        40.38
2023-04-09 21:42:20.421  4266        40.38
2023-04-09 21:42:20.596  4250        40.38
2023-04-09 21:42:20.805  4243        40.38
2023-04-09 21:42:21.013  4250        40.38
2023-04-09 21:42:21.220  4249        40.38
2023-04-09 21:42:21.418  4245        40.38
2023-04-09 21:42:21.638  4248        40.38
2023-04-09 21:42:21.846  4250        40.38
2023-04-09 21:42:22.037  4240        40.38
2023-04-09 21:42:22.247  4238        40.38
2023-04-09 21:42:22.455  4231        40.38
2023-04-09 21:42:22.663  4243        40.38
2023-04-09 21:42:22.870  4227        40.38
2023-04-09 21:42:23.078  4228        40.38
2023-04-09 21:42:23.291  4213        40.38
2023-04-09 21:42:23.509  4209        40.38
2023-04-09 21:42:23.720  4200        40.38
2023-04-09 21:42:23.928  4193        40.38
2023-04-09 21:42:24.136  4227        40.38
2023-04-09 21:42:24.344  4250        40.38
2023-04-09 21:42:24.521  4239        40.38
2023-04-09 21:42:24.729  4229        40.38
2023-04-09 21:42:24.937  4243        40.38
2023-04-09 21:42:25.142  4236        40.38
2023-04-09 21:42:25.341  4226        40.38
2023-04-09 21:42:25.546  4245        40.38
2023-04-09 21:42:25.754  4266        40.38
2023-04-09 21:42:25.962  4244        40.38
2023-04-09 21:42:26.170  4252        40.38
2023-04-09 21:42:26.378  4242        40.38
2023-04-09 21:42:26.587  4243        40.38
2023-04-09 21:42:26.795  4229        40.38
2023-04-09 21:42:27.002  4225        40.38
2023-04-09 21:42:27.211  4212        40.38
2023-04-09 21:42:27.426  4227        40.38
2023-04-09 21:42:27.644  4222        40.35
2023-04-09 21:42:27.851  4222        40.35
2023-04-09 21:42:28.060  4228        40.35
2023-04-09 21:42:28.268  4224        40.35
2023-04-09 21:42:28.476  4225        40.38
2023-04-09 21:42:28.653  4215        40.35
2023-04-09 21:42:28.861  4228        40.38
2023-04-09 21:42:29.064  4224        40.38
2023-04-09 21:42:29.261  4230        40.38
2023-04-09 21:42:29.470  4221        40.38
2023-04-09 21:42:29.678  4226        40.38
2023-04-09 21:42:29.886  4232        40.38
2023-04-09 21:42:30.094  4238        40.38
2023-04-09 21:42:30.302  4230        40.35
2023-04-09 21:42:30.510  4213        40.35
2023-04-09 21:42:30.719  4230        40.35
2023-04-09 21:42:30.943  4224        40.35
2023-04-09 21:42:31.151  4221        40.35
2023-04-09 21:42:31.359  4220        40.35
2023-04-09 21:42:31.563  4216        40.35
2023-04-09 21:42:31.776  4221        40.35
2023-04-09 21:42:31.984  4201        40.35
2023-04-09 21:42:32.192  4224        40.35
2023-04-09 21:42:32.401  4208        40.35
2023-04-09 21:42:32.577  4228        40.35
2023-04-09 21:42:32.785  4216        40.35
2023-04-09 21:42:32.985  4228        40.35
2023-04-09 21:42:33.184  4230        40.38
2023-04-09 21:42:33.393  4244        40.35
2023-04-09 21:42:33.602  4230        40.35
2023-04-09 21:42:33.808  4234        40.35
2023-04-09 21:42:34.018  4241        40.35
2023-04-09 21:42:34.225  4230        40.35
2023-04-09 21:42:34.433  4242        40.35
2023-04-09 21:42:34.642  4222        40.35
2023-04-09 21:42:34.849  4242        40.38
2023-04-09 21:42:35.058  4242        40.38
2023-04-09 21:42:35.265  4242        40.38
2023-04-09 21:42:35.474  4240        40.38
2023-04-09 21:42:35.695  4245        40.38
2023-04-09 21:42:35.907  4249        40.38
2023-04-09 21:42:36.115  4239        40.38
2023-04-09 21:42:36.323  4255        40.38
2023-04-09 21:42:36.498  4217        40.38
2023-04-09 21:42:36.707  4229        40.38
2023-04-09 21:42:36.908  4228        40.38
2023-04-09 21:42:37.108  4205        40.38
2023-04-09 21:42:37.316  4204        40.38
2023-04-09 21:42:37.524  4213        40.38
2023-04-09 21:42:37.732  4203        40.38
2023-04-09 21:42:37.941  4212        40.38
2023-04-09 21:42:38.149  4235        40.38
2023-04-09 21:42:38.357  4229        40.38
2023-04-09 21:42:38.565  4213        40.38
2023-04-09 21:42:38.773  4231        40.38
2023-04-09 21:42:38.980  4219        40.38
2023-04-09 21:42:39.190  4206        40.38
2023-04-09 21:42:39.399  4213        40.38
2023-04-09 21:42:39.611  4231        40.38
2023-04-09 21:42:39.829  4217        40.38
2023-04-09 21:42:40.039  4229        40.38
2023-04-09 21:42:40.247  4211        40.38
2023-04-09 21:42:40.454  4227        40.38
2023-04-09 21:42:40.631  4218        40.38
2023-04-09 21:42:40.830  4230        40.38
2023-04-09 21:42:41.032  4229        40.38
2023-04-09 21:42:41.239  4232        40.38
2023-04-09 21:42:41.447  4239        40.38
2023-04-09 21:42:41.656  4241        40.38
2023-04-09 21:42:41.880  4238        40.38
2023-04-09 21:42:42.073  4238        40.38
2023-04-09 21:42:42.281  4239        40.38
2023-04-09 21:42:42.490  4237        40.38
2023-04-09 21:42:42.697  4222        40.38
2023-04-09 21:42:42.905  4231        40.38
2023-04-09 21:42:43.113  4240        40.38
2023-04-09 21:42:43.322  4211        40.38
2023-04-09 21:42:43.530  4201        40.38
2023-04-09 21:42:43.747  4196        40.38
2023-04-09 21:42:43.962  4203        40.38
2023-04-09 21:42:44.171  4160        40.38
2023-04-09 21:42:44.379  4153        40.38
2023-04-09 21:42:44.553  4193        40.38
2023-04-09 21:42:44.752  4196        40.38
2023-04-09 21:42:44.955  4184        40.38
2023-04-09 21:42:45.162  4185        40.38
2023-04-09 21:42:45.371  4167        40.38
2023-04-09 21:42:45.580  4169        40.38
2023-04-09 21:42:45.789  4187        40.38
2023-04-09 21:42:45.996  4177        40.38
2023-04-09 21:42:46.204  4188        40.38
2023-04-09 21:42:46.413  4191        40.38
2023-04-09 21:42:46.622  4158        40.38
2023-04-09 21:42:46.830  4170        40.38
2023-04-09 21:42:47.037  4161        40.38
2023-04-09 21:42:47.245  4144        40.38
2023-04-09 21:42:47.453  4132        40.38
2023-04-09 21:42:47.662  4137        40.38
2023-04-09 21:42:47.878  4163        40.38
2023-04-09 21:42:48.095  4129        40.38
2023-04-09 21:42:48.303  4162        40.38
2023-04-09 21:42:48.473  4153        40.38
2023-04-09 21:42:48.671  4184        40.38
2023-04-09 21:42:48.879  4178        40.38
2023-04-09 21:42:49.087  4187        40.38
2023-04-09 21:42:49.295  4172        40.38
2023-04-09 21:42:49.502  4180        40.38
2023-04-09 21:42:49.710  4127        40.38
2023-04-09 21:42:49.919  4086        40.38
2023-04-09 21:42:50.127  4114        40.38
2023-04-09 21:42:50.336  4135        40.38
2023-04-09 21:42:50.544  4174        40.38
2023-04-09 21:42:50.752  4199        40.38
2023-04-09 21:42:50.960  4122        40.38
2023-04-09 21:42:51.169  4186        40.38
2023-04-09 21:42:51.378  4187        40.38
2023-04-09 21:42:51.600  4168        40.38
2023-04-09 21:42:51.808  4119        40.38
2023-04-09 21:42:52.010  4131        40.38
2023-04-09 21:42:52.226  4192        40.38
2023-04-09 21:42:52.394  4220        40.38
2023-04-09 21:42:52.594  4203        40.38
2023-04-09 21:42:52.803  4231        40.38
2023-04-09 21:42:53.010  4233        40.38
2023-04-09 21:42:53.219  4209        40.38
2023-04-09 21:42:53.427  4199        40.38
2023-04-09 21:42:53.634  4186        40.38
2023-04-09 21:42:53.843  4193        40.38
